,DateTime,measuring
7188,10/27/2022 12:30,59.33
7189,10/27/2022 13:30,58.68
7190,10/27/2022 14:30,62.01
7191,10/27/2022 15:30,63.14
7192,10/27/2022 16:30,63.94
7193,10/27/2022 17:30,59.95
7194,10/27/2022 18:30,50.77
7195,10/27/2022 19:30,49.15
7196,10/27/2022 20:30,38.49
7197,10/27/2022 21:30,26.64
7198,10/27/2022 22:30,24.61
7199,10/27/2022 23:30,21.09
7200,10/28/2022 0:30,16.44
7201,10/28/2022 1:30,17.05
7202,10/28/2022 2:30,17.19
7203,10/28/2022 3:30,21.51
7204,10/28/2022 4:30,17.7
7205,10/28/2022 5:30,16.52
7206,10/28/2022 6:30,9.82
7207,10/28/2022 7:30,14.68
7208,10/28/2022 8:30,22.27
7209,10/28/2022 9:30,27.03
7210,10/28/2022 10:30,47.66
7211,10/28/2022 11:30,63.26
7212,10/28/2022 12:30,66.48
7213,10/28/2022 13:30,62.9
7214,10/28/2022 14:30,61.08
7215,10/28/2022 15:30,56.18
7216,10/28/2022 16:30,53.01
7217,10/28/2022 17:30,48.97
7218,10/28/2022 18:30,44.26
7219,10/28/2022 19:30,28.63
7220,10/28/2022 20:30,9.74
7221,10/28/2022 21:30,15.96
7222,10/28/2022 22:30,33.49
7223,10/28/2022 23:30,33.16
7224,10/29/2022 0:30,28.2
7225,10/29/2022 1:30,25.52
7226,10/29/2022 2:30,23.77
7227,10/29/2022 3:30,18.69
7228,10/29/2022 4:30,12.31
7229,10/29/2022 5:30,10.28
7230,10/29/2022 6:30,14.58
7231,10/29/2022 7:30,22.85
7232,10/29/2022 8:30,42.73
7233,10/29/2022 9:30,48.05
7234,10/29/2022 10:30,53.44
7235,10/29/2022 11:30,54.82
7236,10/29/2022 12:30,57.47
7237,10/29/2022 13:30,63.21
7238,10/29/2022 14:30,66.12
7239,10/29/2022 15:30,64.77
7240,10/29/2022 16:30,56.13
7241,10/29/2022 17:30,45.14
7242,10/29/2022 18:30,38.31
7243,10/29/2022 19:30,28.74
7244,10/29/2022 20:30,24.09
7245,10/29/2022 21:30,31.54
7246,10/29/2022 22:30,30.22
7247,10/29/2022 23:30,29.79
7248,10/30/2022 0:30,29.8
7249,10/30/2022 1:30,32.87
7250,10/30/2022 2:30,28.96
7251,10/30/2022 3:30,27.71
7252,10/30/2022 4:30,27.12
7253,10/30/2022 5:30,25.27
7254,10/30/2022 6:30,24.68
7255,10/30/2022 7:30,29.73
7256,10/30/2022 8:30,40.27
7257,10/30/2022 9:30,51.41
7258,10/30/2022 10:30,56.33
7259,10/30/2022 11:30,60.92
7260,10/30/2022 12:30,61.87
7261,10/30/2022 13:30,59.32
7262,10/30/2022 14:30,58.14
7263,10/30/2022 15:30,61.22
7264,10/30/2022 16:30,58.66
7265,10/30/2022 17:30,52.77
7266,10/30/2022 18:30,39.07
7267,10/30/2022 19:30,44.34
7268,10/30/2022 20:30,42.61
7269,10/30/2022 21:30,34.28
7270,10/30/2022 22:30,32.72
7271,10/30/2022 23:30,35.38
7272,10/31/2022 0:30,31.17
7273,10/31/2022 1:30,35.07
7274,10/31/2022 2:30,42.91
7275,10/31/2022 3:30,49.11
7276,10/31/2022 4:30,57.14
7277,10/31/2022 5:30,58.44
7278,10/31/2022 6:30,48.35
7279,10/31/2022 7:30,44.63
7280,10/31/2022 8:30,40.65
7281,10/31/2022 9:30,42.51
7282,10/31/2022 10:30,37.4
7283,10/31/2022 11:30,35.43
7284,10/31/2022 12:30,35.88
7285,10/31/2022 13:30,35.98
7286,10/31/2022 14:30,36.1
7287,10/31/2022 15:30,33.39
7288,10/31/2022 16:30,35.99
7289,10/31/2022 17:30,31.98
7290,10/31/2022 18:30,26.74
7291,10/31/2022 19:30,31.34
7292,10/31/2022 20:30,35.27
7293,10/31/2022 21:30,35.85
7294,10/31/2022 22:30,34.92
7295,10/31/2022 23:30,33.36
7296,11/1/2022 0:30,34.1
7297,11/1/2022 1:30,33.11
7298,11/1/2022 2:30,32.25
7299,11/1/2022 3:30,32.19
7300,11/1/2022 4:30,31.39
7301,11/1/2022 5:30,31.09
7302,11/1/2022 6:30,28.58
7303,11/1/2022 7:30,27.53
7304,11/1/2022 8:30,26.36
7305,11/1/2022 9:30,29.64
7306,11/1/2022 10:30,28.1
7307,11/1/2022 11:30,30.51
7308,11/1/2022 12:30,28.1
7309,11/1/2022 13:30,27.52
7310,11/1/2022 14:30,26.37
7311,11/1/2022 15:30,27.87
7312,11/1/2022 16:30,28.31
7313,11/1/2022 17:30,23.11
7314,11/1/2022 18:30,19.51
7315,11/1/2022 19:30,23.38
7316,11/1/2022 20:30,27.86
7317,11/1/2022 21:30,26.43
7318,11/1/2022 22:30,27.61
7319,11/1/2022 23:30,29.82
7320,11/2/2022 0:30,30.32
7321,11/2/2022 1:30,29.64
7322,11/2/2022 2:30,27.34
7323,11/2/2022 3:30,28.49
7324,11/2/2022 4:30,30.3
7325,11/2/2022 5:30,30.45
7326,11/2/2022 6:30,28.94
7327,11/2/2022 7:30,29.66
7328,11/2/2022 8:30,31.3
7329,11/2/2022 9:30,36.47
7330,11/2/2022 10:30,34.97
7331,11/2/2022 11:30,35.04
7332,11/2/2022 12:30,34.43
7333,11/2/2022 13:30,35.41
7334,11/2/2022 14:30,35.48
7335,11/2/2022 15:30,33.48
7336,11/2/2022 16:30,31.9
7337,11/2/2022 17:30,29.76
7338,11/2/2022 18:30,30.67
7339,11/2/2022 19:30,27.13
7340,11/2/2022 20:30,20.58
7341,11/2/2022 21:30,17.77
7342,11/2/2022 22:30,11.24
7343,11/2/2022 23:30,14.53
7344,11/3/2022 0:30,16.89
7345,11/3/2022 1:30,19.26
7346,11/3/2022 2:30,16.97
7347,11/3/2022 3:30,16.32
7348,11/3/2022 4:30,15.18
7349,11/3/2022 5:30,13.54
7350,11/3/2022 6:30,15.41
7351,11/3/2022 7:30,18.07
7352,11/3/2022 8:30,20.38
7353,11/3/2022 9:30,33.22
7354,11/3/2022 10:30,36.13
7355,11/3/2022 11:30,38.61
7356,11/3/2022 12:30,37
7357,11/3/2022 13:30,36.21
7358,11/3/2022 14:30,34.9
7359,11/3/2022 15:30,35.7
7360,11/3/2022 16:30,37.07
7361,11/3/2022 17:30,30.79
7362,11/3/2022 18:30,24.68
7363,11/3/2022 19:30,20.4
7364,11/3/2022 20:30,21.18
7365,11/3/2022 21:30,14.25
7366,11/3/2022 22:30,8.6
7367,11/3/2022 23:30,8.09
7368,11/4/2022 0:30,10.17
7369,11/4/2022 1:30,11.88
7370,11/4/2022 2:30,12.57
7371,11/4/2022 3:30,9.53
7372,11/4/2022 4:30,11.07
7373,11/4/2022 5:30,8.86
7374,11/4/2022 6:30,10.47
7375,11/4/2022 7:30,12.55
7376,11/4/2022 8:30,20.94
7377,11/4/2022 9:30,35.78
7378,11/4/2022 10:30,37.42
7379,11/4/2022 11:30,37.84
7380,11/4/2022 12:30,32.38
7381,11/4/2022 13:30,33.12
7382,11/4/2022 14:30,37.04
7383,11/4/2022 15:30,32.13
7384,11/4/2022 16:30,29.06
7385,11/4/2022 17:30,29.97
7386,11/4/2022 18:30,19.85
7387,11/4/2022 19:30,13.49
7388,11/4/2022 20:30,11.52
7389,11/4/2022 21:30,6.56
7390,11/4/2022 22:30,13.58
7391,11/4/2022 23:30,11.85
7392,11/5/2022 0:30,9.59
7393,11/5/2022 1:30,11.66
7394,11/5/2022 2:30,13.59
7395,11/5/2022 3:30,14.1
7396,11/5/2022 4:30,10.69
7397,11/5/2022 5:30,10.89
7398,11/5/2022 6:30,10.96
7399,11/5/2022 7:30,14.46
7400,11/5/2022 8:30,21.13
7401,11/5/2022 9:30,34.4
7402,11/5/2022 10:30,37.6
7403,11/5/2022 11:30,39.31
7404,11/5/2022 12:30,41.08
7405,11/5/2022 13:30,38.62
7406,11/5/2022 14:30,37.03
7407,11/5/2022 15:30,37.16
7408,11/5/2022 16:30,34.29
7409,11/5/2022 17:30,34.3
7410,11/5/2022 18:30,28.6
7411,11/5/2022 19:30,22.12
7412,11/5/2022 20:30,20.92
7413,11/5/2022 21:30,17.34
7414,11/5/2022 22:30,4.36
7415,11/5/2022 23:30,4.45
7416,11/6/2022 0:30,6.4
7417,11/6/2022 1:30,10.3
7418,11/6/2022 2:30,10.36
7419,11/6/2022 3:30,9.28
7420,11/6/2022 4:30,8.46
7421,11/6/2022 5:30,8.37
7422,11/6/2022 6:30,9.77
7423,11/6/2022 7:30,12.82
7424,11/6/2022 8:30,22.97
7425,11/6/2022 9:30,32.76
7426,11/6/2022 10:30,33.43
7427,11/6/2022 11:30,38.13
7428,11/6/2022 12:30,37.26
7429,11/6/2022 13:30,38.52
7430,11/6/2022 14:30,38.57
7431,11/6/2022 15:30,37.55
7432,11/6/2022 16:30,30.5
7433,11/6/2022 17:30,26.92
7434,11/6/2022 18:30,23.06
7435,11/6/2022 19:30,19.52
7436,11/6/2022 20:30,16.69
7437,11/6/2022 21:30,12.81
7438,11/6/2022 22:30,13.18
7439,11/6/2022 23:30,15.86
7440,11/7/2022 0:30,17.6
7441,11/7/2022 1:30,14.23
7442,11/7/2022 2:30,11.91
7443,11/7/2022 3:30,10.35
7444,11/7/2022 4:30,6.66
7445,11/7/2022 5:30,6.62
7446,11/7/2022 6:30,7.19
7447,11/7/2022 7:30,9.88
7448,11/7/2022 8:30,19.18
7449,11/7/2022 9:30,26.3
7450,11/7/2022 10:30,28.53
7451,11/7/2022 11:30,32.13
7452,11/7/2022 12:30,32.41
7453,11/7/2022 13:30,34.94
7454,11/7/2022 14:30,35.56
7455,11/7/2022 15:30,34.56
7456,11/7/2022 16:30,33.22
7457,11/7/2022 17:30,26.77
7458,11/7/2022 18:30,17.34
7459,11/7/2022 19:30,17.18
7460,11/7/2022 20:30,17.17
7461,11/7/2022 21:30,16.06
7462,11/7/2022 22:30,15.15
7463,11/7/2022 23:30,11.23
7464,11/8/2022 0:30,12.56
7465,11/8/2022 1:30,11.51
7466,11/8/2022 2:30,12.15
7467,11/8/2022 3:30,12.43
7468,11/8/2022 4:30,12.05
7469,11/8/2022 5:30,16.41
7470,11/8/2022 6:30,18.61
7471,11/8/2022 7:30,13.34
7472,11/8/2022 8:30,24.79
7473,11/8/2022 9:30,29.2
7474,11/8/2022 10:30,32.93
7475,11/8/2022 11:30,32.82
7476,11/8/2022 12:30,33.38
7477,11/8/2022 13:30,34.73
7478,11/8/2022 14:30,35.06
7479,11/8/2022 15:30,32.13
7480,11/8/2022 16:30,31.56
7481,11/8/2022 17:30,28.3
7482,11/8/2022 18:30,24.07
7483,11/8/2022 19:30,22.68
7484,11/8/2022 20:30,20.89
7485,11/8/2022 21:30,24.46
7486,11/8/2022 22:30,29.01
7487,11/8/2022 23:30,21.77
7488,11/9/2022 0:30,24.67
7489,11/9/2022 1:30,20.33
7490,11/9/2022 2:30,19.3
7491,11/9/2022 3:30,20.75
7492,11/9/2022 4:30,17.24
7493,11/9/2022 5:30,17.16
7494,11/9/2022 6:30,18.02
7495,11/9/2022 7:30,18.66
7496,11/9/2022 8:30,23.58
7497,11/9/2022 9:30,32.84
7498,11/9/2022 10:30,39.38
7499,11/9/2022 11:30,47.56
7500,11/9/2022 12:30,43.39
7501,11/9/2022 13:30,39.89
7502,11/9/2022 14:30,39.26
7503,11/9/2022 15:30,35.35
7504,11/9/2022 16:30,31.65
7505,11/9/2022 17:30,29.27
7506,11/9/2022 18:30,20.25
7507,11/9/2022 19:30,18.39
7508,11/9/2022 20:30,17.61
7509,11/9/2022 21:30,15.41
7510,11/9/2022 22:30,18
7511,11/9/2022 23:30,16.02
7512,11/10/2022 0:30,17.13
7513,11/10/2022 1:30,10.48
7514,11/10/2022 2:30,6.06
7515,11/10/2022 3:30,10.45
7516,11/10/2022 4:30,12.39
7517,11/10/2022 5:30,6.87
7518,11/10/2022 6:30,8.8
7519,11/10/2022 7:30,8.47
7520,11/10/2022 8:30,18.64
7521,11/10/2022 9:30,30.29
7522,11/10/2022 10:30,33.61
7523,11/10/2022 11:30,39.33
7524,11/10/2022 12:30,40.29
7525,11/10/2022 13:30,40.28
7526,11/10/2022 14:30,38.87
7527,11/10/2022 15:30,37.06
7528,11/10/2022 16:30,36.54
7529,11/10/2022 17:30,31.14
7530,11/10/2022 18:30,25.31
7531,11/10/2022 19:30,19.79
7532,11/10/2022 20:30,20.43
7533,11/10/2022 21:30,15.29
7534,11/10/2022 22:30,18.26
7535,11/10/2022 23:30,8.09
7536,11/11/2022 0:30,3.53
7537,11/11/2022 1:30,6.72
7538,11/11/2022 2:30,9.33
7539,11/11/2022 3:30,9.84
7540,11/11/2022 4:30,11.26
7541,11/11/2022 5:30,16.07
7542,11/11/2022 6:30,15.61
7543,11/11/2022 7:30,19.69
7544,11/11/2022 8:30,16.79
7545,11/11/2022 9:30,13.51
7546,11/11/2022 10:30,20
7547,11/11/2022 11:30,36.27
7548,11/11/2022 12:30,39.57
7549,11/11/2022 13:30,48.02
7550,11/11/2022 14:30,43.11
7551,11/11/2022 15:30,37
7552,11/11/2022 16:30,34.67
7553,11/11/2022 17:30,32.79
7554,11/11/2022 18:30,28.92
7555,11/11/2022 19:30,21.75
7556,11/11/2022 20:30,18.46
7557,11/11/2022 21:30,16.28
7558,11/11/2022 22:30,12.87
7559,11/11/2022 23:30,15.23
7560,11/12/2022 0:30,9.81
7561,11/12/2022 1:30,9.87
7562,11/12/2022 2:30,8.91
7563,11/12/2022 3:30,5.34
7564,11/12/2022 4:30,7.87
7565,11/12/2022 5:30,6.26
7566,11/12/2022 6:30,6.81
7567,11/12/2022 7:30,12.25
7568,11/12/2022 8:30,19.26
7569,11/12/2022 9:30,16.22
7570,11/12/2022 10:30,38.33
7571,11/12/2022 11:30,52.96
7572,11/12/2022 12:30,66.53
7573,11/12/2022 13:30,68.5
7574,11/12/2022 14:30,62.21
7575,11/12/2022 15:30,58.6
7576,11/12/2022 16:30,53.96
7577,11/12/2022 17:30,52.93
7578,11/12/2022 18:30,46.12
7579,11/12/2022 19:30,12.87
7580,11/12/2022 20:30,9.58
7581,11/12/2022 21:30,22.05
7582,11/12/2022 22:30,29.85
7583,11/12/2022 23:30,32.73
7584,11/13/2022 0:30,26.28
7585,11/13/2022 1:30,22.27
7586,11/13/2022 2:30,24.96
7587,11/13/2022 3:30,24.79
7588,11/13/2022 4:30,30.31
7589,11/13/2022 5:30,31.16
7590,11/13/2022 6:30,20.8
7591,11/13/2022 7:30,20.13
7592,11/13/2022 8:30,42.09
7593,11/13/2022 9:30,48.8
7594,11/13/2022 10:30,57.11
7595,11/13/2022 11:30,57.73
7596,11/13/2022 12:30,57.15
7597,11/13/2022 13:30,40.11
7598,11/13/2022 14:30,48.37
7599,11/13/2022 15:30,43.5
7600,11/13/2022 16:30,42.83
7601,11/13/2022 17:30,36.48
7602,11/13/2022 18:30,12.62
7603,11/13/2022 19:30,22.73
7604,11/13/2022 20:30,26.88
7605,11/13/2022 21:30,24.34
7606,11/13/2022 22:30,31.6
7607,11/13/2022 23:30,37.81
7608,11/14/2022 0:30,39.14
7609,11/14/2022 1:30,24.46
7610,11/14/2022 2:30,35.34
7611,11/14/2022 3:30,21.49
7612,11/14/2022 4:30,28.42
7613,11/14/2022 5:30,27.46
7614,11/14/2022 6:30,30
7615,11/14/2022 7:30,24.56
7616,11/14/2022 8:30,19.68
7617,11/14/2022 9:30,28.87
7618,11/14/2022 10:30,31.13
7619,11/14/2022 11:30,22.3
7620,11/14/2022 12:30,28.65
7621,11/14/2022 13:30,46.02
7622,11/14/2022 14:30,53.21
7623,11/14/2022 15:30,54.49
7624,11/14/2022 16:30,53.78
7625,11/14/2022 17:30,42.35
7626,11/14/2022 18:30,34.83
7627,11/14/2022 19:30,35.54
7628,11/14/2022 20:30,30.83
7629,11/14/2022 21:30,22.8
7630,11/14/2022 22:30,25.18
7631,11/14/2022 23:30,23.73
7632,11/15/2022 0:30,45.73
7633,11/15/2022 1:30,46.16
7634,11/15/2022 2:30,44.49
7635,11/15/2022 3:30,45.05
7636,11/15/2022 4:30,43.07
7637,11/15/2022 5:30,37.38
7638,11/15/2022 6:30,31.48
7639,11/15/2022 7:30,34.71
7640,11/15/2022 8:30,42.74
7641,11/15/2022 9:30,45.67
7642,11/15/2022 10:30,47.76
7643,11/15/2022 11:30,48.86
7644,11/15/2022 12:30,50.41
7645,11/15/2022 13:30,57.89
7646,11/15/2022 14:30,56.55
7647,11/15/2022 15:30,54.35
7648,11/15/2022 16:30,54.68
7649,11/15/2022 17:30,52.44
7650,11/15/2022 18:30,50.84
7651,11/15/2022 19:30,33.83
7652,11/15/2022 20:30,35.6
7653,11/15/2022 21:30,32.07
7654,11/15/2022 22:30,19.4
7655,11/15/2022 23:30,16.17
7656,11/16/2022 0:30,27.26
7657,11/16/2022 1:30,29.98
7658,11/16/2022 2:30,26.87
7659,11/16/2022 3:30,28.15
7660,11/16/2022 4:30,30.49
7661,11/16/2022 5:30,30.94
7662,11/16/2022 6:30,25.98
7663,11/16/2022 7:30,23.49
7664,11/16/2022 8:30,36.16
7665,11/16/2022 9:30,53.63
7666,11/16/2022 10:30,58.22
7667,11/16/2022 11:30,51.98
7668,11/16/2022 12:30,47.11
7669,11/16/2022 13:30,46.81
7670,11/16/2022 14:30,46.82
7671,11/16/2022 15:30,43.85
7672,11/16/2022 16:30,43.59
7673,11/16/2022 17:30,33.19
7674,11/16/2022 18:30,21.13
7675,11/16/2022 19:30,13.6
7676,11/16/2022 20:30,3.21
7677,11/16/2022 21:30,3.81
7678,11/16/2022 22:30,5.76
7679,11/16/2022 23:30,8.32
7680,11/17/2022 0:30,16.92
7681,11/17/2022 1:30,19.23
7682,11/17/2022 2:30,20.41
7683,11/17/2022 3:30,18.6
7684,11/17/2022 4:30,17.55
7685,11/17/2022 5:30,15.08
7686,11/17/2022 6:30,16.48
7687,11/17/2022 7:30,16.74
7688,11/17/2022 8:30,24.18
7689,11/17/2022 9:30,39.74
7690,11/17/2022 10:30,46.4
7691,11/17/2022 11:30,55.98
7692,11/17/2022 12:30,51.84
7693,11/17/2022 13:30,48.44
7694,11/17/2022 14:30,52.99
7695,11/17/2022 15:30,53.66
7696,11/17/2022 16:30,56.7
7697,11/17/2022 17:30,42.4
7698,11/17/2022 18:30,27.32
7699,11/17/2022 19:30,22.21
7700,11/17/2022 20:30,17.68
7701,11/17/2022 21:30,10.25
7702,11/17/2022 22:30,7.38
7703,11/17/2022 23:30,4.15
7704,11/18/2022 0:30,6.02
7705,11/18/2022 1:30,13.16
7706,11/18/2022 2:30,11.99
7707,11/18/2022 3:30,9.8
7708,11/18/2022 4:30,9.28
7709,11/18/2022 5:30,9.42
7710,11/18/2022 6:30,8.76
7711,11/18/2022 7:30,11.46
7712,11/18/2022 8:30,10.03
7713,11/18/2022 9:30,18.76
7714,11/18/2022 10:30,24.71
7715,11/18/2022 11:30,40.24
7716,11/18/2022 12:30,43.49
7717,11/18/2022 13:30,44.18
7718,11/18/2022 14:30,43.82
7719,11/18/2022 15:30,42.2
7720,11/18/2022 16:30,39.74
7721,11/18/2022 17:30,37.48
7722,11/18/2022 18:30,31.2
7723,11/18/2022 19:30,20.69
7724,11/18/2022 20:30,8.53
7725,11/18/2022 21:30,23.9
7726,11/18/2022 22:30,25.12
7727,11/18/2022 23:30,25.99
7728,11/19/2022 0:30,27.09
7729,11/19/2022 1:30,18.69
7730,11/19/2022 2:30,14.12
7731,11/19/2022 3:30,14.44
7732,11/19/2022 4:30,15.41
7733,11/19/2022 5:30,11.59
7734,11/19/2022 6:30,10.82
7735,11/19/2022 7:30,15.91
7736,11/19/2022 8:30,23.3
7737,11/19/2022 9:30,23.92
7738,11/19/2022 10:30,30.18
7739,11/19/2022 11:30,37.98
7740,11/19/2022 12:30,39.52
7741,11/19/2022 13:30,
7742,11/19/2022 14:30,
7743,11/19/2022 15:30,36.08
7744,11/19/2022 16:30,26.56
7745,11/19/2022 17:30,22.88
7746,11/19/2022 18:30,18.61
7747,11/19/2022 19:30,9.21
7748,11/19/2022 20:30,24.21
7749,11/19/2022 21:30,28.17
7750,11/19/2022 22:30,29.1
7751,11/19/2022 23:30,31.68
7752,11/20/2022 0:30,31.6
7753,11/20/2022 1:30,32.01
7754,11/20/2022 2:30,30.48
7755,11/20/2022 3:30,26.92
7756,11/20/2022 4:30,29.34
7757,11/20/2022 5:30,27.62
7758,11/20/2022 6:30,27.8
7759,11/20/2022 7:30,35.02
7760,11/20/2022 8:30,29.87
7761,11/20/2022 9:30,31.86
7762,11/20/2022 10:30,36.89
7763,11/20/2022 11:30,36.61
7764,11/20/2022 12:30,33.06
7765,11/20/2022 13:30,28.41
7766,11/20/2022 14:30,32.14
7767,11/20/2022 15:30,25.23
7768,11/20/2022 16:30,26.93
7769,11/20/2022 17:30,33.48
7770,11/20/2022 18:30,22.91
7771,11/20/2022 19:30,6.47
7772,11/20/2022 20:30,13.25
7773,11/20/2022 21:30,27.77
7774,11/20/2022 22:30,8.53
7775,11/20/2022 23:30,20.81
7776,11/21/2022 0:30,25.79
7777,11/21/2022 1:30,25.04
7778,11/21/2022 2:30,25.04
7779,11/21/2022 3:30,26.74
7780,11/21/2022 4:30,24.06
7781,11/21/2022 5:30,22.75
7782,11/21/2022 6:30,23.31
7783,11/21/2022 7:30,15.9
7784,11/21/2022 8:30,20.62
7785,11/21/2022 9:30,30.84
7786,11/21/2022 10:30,40.7
7787,11/21/2022 11:30,45.6
7788,11/21/2022 12:30,45.87
7789,11/21/2022 13:30,48.3
7790,11/21/2022 14:30,45.86
7791,11/21/2022 15:30,36.8
7792,11/21/2022 16:30,40.85
7793,11/21/2022 17:30,39.86
7794,11/21/2022 18:30,32.24
7795,11/21/2022 19:30,29.25
7796,11/21/2022 20:30,12.6
7797,11/21/2022 21:30,10.56
7798,11/21/2022 22:30,8.76
7799,11/21/2022 23:30,8.31
7800,11/22/2022 0:30,20.98
7801,11/22/2022 1:30,28.57
7802,11/22/2022 2:30,33.02
7803,11/22/2022 3:30,30.98
7804,11/22/2022 4:30,25.19
7805,11/22/2022 5:30,33.51
7806,11/22/2022 6:30,40.09
7807,11/22/2022 7:30,32.21
7808,11/22/2022 8:30,19.73
7809,11/22/2022 9:30,15.79
7810,11/22/2022 10:30,45.1
7811,11/22/2022 11:30,44.88
7812,11/22/2022 12:30,42.32
7813,11/22/2022 13:30,41.84
7814,11/22/2022 14:30,38.01
7815,11/22/2022 15:30,35.36
7816,11/22/2022 16:30,34.71
7817,11/22/2022 17:30,12.76
7818,11/22/2022 18:30,26.39
7819,11/22/2022 19:30,40.78
7820,11/22/2022 20:30,43
7821,11/22/2022 21:30,42.58
7822,11/22/2022 22:30,38.35
7823,11/22/2022 23:30,38.1
7824,11/23/2022 0:30,39.02
7825,11/23/2022 1:30,33.25
7826,11/23/2022 2:30,28.32
7827,11/23/2022 3:30,34.88
7828,11/23/2022 4:30,39.84
7829,11/23/2022 5:30,49.31
7830,11/23/2022 6:30,46.13
7831,11/23/2022 7:30,32.25
7832,11/23/2022 8:30,27.91
7833,11/23/2022 9:30,35.98
7834,11/23/2022 10:30,36.98
7835,11/23/2022 11:30,42.19
7836,11/23/2022 12:30,40.15
7837,11/23/2022 13:30,37.76
7838,11/23/2022 14:30,33.22
7839,11/23/2022 15:30,33.53
7840,11/23/2022 16:30,30.82
7841,11/23/2022 17:30,27.4
7842,11/23/2022 18:30,21.18
7843,11/23/2022 19:30,20.73
7844,11/23/2022 20:30,20.67
7845,11/23/2022 21:30,18.15
7846,11/23/2022 22:30,17.59
7847,11/23/2022 23:30,17.28
7848,11/24/2022 0:30,16.25
7849,11/24/2022 1:30,16.05
7850,11/24/2022 2:30,16.9
7851,11/24/2022 3:30,17.43
7852,11/24/2022 4:30,12.68
7853,11/24/2022 5:30,8.55
7854,11/24/2022 6:30,11.11
7855,11/24/2022 7:30,20.16
7856,11/24/2022 8:30,29.43
7857,11/24/2022 9:30,35.7
7858,11/24/2022 10:30,40.74
7859,11/24/2022 11:30,42.11
7860,11/24/2022 12:30,41.15
7861,11/24/2022 13:30,41.34
7862,11/24/2022 14:30,40.89
7863,11/24/2022 15:30,37.79
7864,11/24/2022 16:30,37.27
7865,11/24/2022 17:30,39.39
7866,11/24/2022 18:30,31.64
7867,11/24/2022 19:30,25.78
7868,11/24/2022 20:30,22.78
7869,11/24/2022 21:30,20.54
7870,11/24/2022 22:30,20.18
7871,11/24/2022 23:30,15.2
7872,11/25/2022 0:30,12.99
7873,11/25/2022 1:30,12.05
7874,11/25/2022 2:30,13.64
7875,11/25/2022 3:30,8.49
7876,11/25/2022 4:30,11.54
7877,11/25/2022 5:30,8.97
7878,11/25/2022 6:30,9.92
7879,11/25/2022 7:30,13.76
7880,11/25/2022 8:30,30.92
7881,11/25/2022 9:30,39.56
7882,11/25/2022 10:30,44.05
7883,11/25/2022 11:30,43.98
7884,11/25/2022 12:30,43.67
7885,11/25/2022 13:30,39.11
7886,11/25/2022 14:30,38.06
7887,11/25/2022 15:30,50.12
7888,11/25/2022 16:30,39.76
7889,11/25/2022 17:30,31.01
7890,11/25/2022 18:30,23.56
7891,11/25/2022 19:30,21.24
7892,11/25/2022 20:30,19.9
7893,11/25/2022 21:30,19.29
7894,11/25/2022 22:30,22.26
7895,11/25/2022 23:30,23.26
7896,11/26/2022 0:30,22.33
7897,11/26/2022 1:30,22.13
7898,11/26/2022 2:30,21.06
7899,11/26/2022 3:30,18.62
7900,11/26/2022 4:30,20.09
7901,11/26/2022 5:30,18.95
7902,11/26/2022 6:30,19
7903,11/26/2022 7:30,20.22
7904,11/26/2022 8:30,20.43
7905,11/26/2022 9:30,19.58
7906,11/26/2022 10:30,19.38
7907,11/26/2022 11:30,20.85
7908,11/26/2022 12:30,18.31
7909,11/26/2022 13:30,20.86
7910,11/26/2022 14:30,21.23
7911,11/26/2022 15:30,23.71
7912,11/26/2022 16:30,19.74
7913,11/26/2022 17:30,20.87
7914,11/26/2022 18:30,20.51
7915,11/26/2022 19:30,23.01
7916,11/26/2022 20:30,18.46
7917,11/26/2022 21:30,19.3
7918,11/26/2022 22:30,21.4
7919,11/26/2022 23:30,23.57
7920,11/27/2022 0:30,22.99
7921,11/27/2022 1:30,25.06
7922,11/27/2022 2:30,26.19
7923,11/27/2022 3:30,26.84
7924,11/27/2022 4:30,27.15
7925,11/27/2022 5:30,24.85
7926,11/27/2022 6:30,25.49
7927,11/27/2022 7:30,28.26
7928,11/27/2022 8:30,28.56
7929,11/27/2022 9:30,34.38
7930,11/27/2022 10:30,32.58
7931,11/27/2022 11:30,27.34
7932,11/27/2022 12:30,22.19
7933,11/27/2022 13:30,21.85
7934,11/27/2022 14:30,22.45
7935,11/27/2022 15:30,21.21
7936,11/27/2022 16:30,21.32
7937,11/27/2022 17:30,21.88
7938,11/27/2022 18:30,20.97
7939,11/27/2022 19:30,19.39
7940,11/27/2022 20:30,19.67
7941,11/27/2022 21:30,18.83
7942,11/27/2022 22:30,17.99
7943,11/27/2022 23:30,17.67
7944,11/28/2022 0:30,14.97
7945,11/28/2022 1:30,12.34
7946,11/28/2022 2:30,11.39
7947,11/28/2022 3:30,10.57
7948,11/28/2022 4:30,9.73
7949,11/28/2022 5:30,8.21
7950,11/28/2022 6:30,9.37
7951,11/28/2022 7:30,15.1
7952,11/28/2022 8:30,16.85
7953,11/28/2022 9:30,18.78
7954,11/28/2022 10:30,21.06
7955,11/28/2022 11:30,21.49
7956,11/28/2022 12:30,
7957,11/28/2022 13:30,
7958,11/28/2022 14:30,20.56
7959,11/28/2022 15:30,21.15
7960,11/28/2022 16:30,20.18
7961,11/28/2022 17:30,18.94
7962,11/28/2022 18:30,15.31
7963,11/28/2022 19:30,14.91
7964,11/28/2022 20:30,16.85
7965,11/28/2022 21:30,16.97
